wavs_converted/nep_6587_6276223627|बाइस जुलाई दुई हजार दसमा अ भेरि स्टारकिड एल्बम आइट्युन्स अमेजन डट कमको माध्यमबाट जारी भएको थियो|6587
wavs_converted/nep_6329_3013248021|अमेरिकी कम्प्युटर वैज्ञानिक र इन्टरनेट उद्यमी|6329
wavs_converted/nep_5687_5273264237|करिब पन्ध्र करोडको लगानी रहेको ह्याप्पी किचनका सञ्चालक शङ्कर सिंङको भनाइ छ|5687
wavs_converted/nep_3614_0089798290|सन् सात सय पचास पछि यो महामारी चौध शताब्दीको कालो मृत्युसम्म फर्किएन|3614
wavs_converted/nep_0546_3665916054|दुई आयामिक भेक्टर र ग्राफिक्सका लागि खुला मानक|0546
wavs_converted/nep_3960_3098328745|फिनल्याण्डको स्वायत्त क्षेत्र|3960
wavs_converted/nep_7957_4817046571|धेरै फरक टीम खेलकुदद्वारा प्रयोग गर्ने शासन|7957
wavs_converted/nep_0546_3339057687|फ्रान्सेली प्राकृतिक विशेषज्ञ र किराको विशेषज्ञ|0546
wavs_converted/nep_3614_3903029372|प्राचीन रोमन धर्म र मिथकमा देवताहरूको राजा|3614
wavs_converted/nep_2099_8937187845|पर्यटककै सुविधाका लागि हाल सो क्षेत्रमा सार्वजनिक सौचालय बिजुली बत्ती खानेपानीको राम्रो व्यवस्था गरिएको छ|2099
wavs_converted/nep_3614_4477039718|फ्रान्सेली कठपुतली देखाउने व्यक्ति|3614
wavs_converted/nep_3960_1639793466|घटनाहरू जुन मुख्यतया मोटोर राखिएको गाडीहरूको प्रयोगले हुन्छ|3960
wavs_converted/nep_9407_9632964143|यो पत्रिकाको प्रकाशक लालचन्द्र राजभण्डारी हो|9407
wavs_converted/nep_3960_1826996313|रिलायन्स अन्तर्राष्ट्रिय एकेडेमीले बास्केटबल तथा भलिबलमा निकै राम्रो प्रगति गरेको छ|3960
wavs_converted/nep_0546_5596997258|जर्मनीको ब्याम्बर्जमा रहेको रोमन क्याथोलिक गिर्जाघर|0546
wavs_converted/nep_3960_9945447597|फ्रान्सको लियोन सहरको इतिहास|3960
wavs_converted/nep_3960_1403101085|सहरी क्षेत्रमा रहेको यात्री रेल प्रणाली|3960
wavs_converted/nep_6834_1400371955|रुसमा रहेको अलवण ताल|6834
wavs_converted/nep_3960_8472855785|क्युरायस कुलको वंश|3960
wavs_converted/nep_0546_8860380762|गोरखा जिल्लाको सदरमुकाम पृथ्वीनारायण नगरपालिका गोरखा बजारमा रहेको गोरखा अस्पताल यो क्षेत्रको मुख्य अस्पताल हो|0546
wavs_converted/nep_2027_2135210073|जस्तोसुकै ग्राहकको चित्त बुझाउन सक्ने एकमात्र बार एस क्याफे एन्ड बार हो|2027
wavs_converted/nep_0283_7189052277|यो बाटो दक्षिण पश्चिम दिशातिर मोडिन्छ र चितवन नवलपरासी जिल्लाको सिमानाबाट भारत छिर्दछ|0283
wavs_converted/nep_6329_9105965308|आर्किडोनिक एसिडबा बायोसक्रिय उत्पादन उत्पन्न|6329
wavs_converted/nep_0546_3655731348|पुरानो फ्रान्सेली ट्रोउभर|0546
wavs_converted/nep_0283_0964661420|सुर्खेत जुम्ला सडक यो गाउँबाटै जान्छ यो गाउँलाई पिपलकोटको मुख्य व्यापारिक स्थानमा लिन सकिन्छ|0283
wavs_converted/nep_0546_2592619420|इटालियन चित्रकार र संगीतकार|0546
wavs_converted/nep_2139_9844899078|कालेश्वर नेपालको बागमती अञ्चलको ललितपुर जिल्लाको गाँउ विकास समिति हो|2139
wavs_converted/nep_2099_2545982989|पाँच सय तीसको पाटन खपिन्छें अभिलेखमा|2099
wavs_converted/nep_0546_5082936888|कर्कपेट्रीकले सत्ताइस जना शासकले एक सय त्रिसट्ठी वर्ष शासन गरेको लेख्दछन्|0546
wavs_converted/nep_3960_7060216663|आल्प्स पर्वत श्रेणी नजिकै निर्माण पैरबाँसा घरहरूको श्रृंखला|3960
wavs_converted/nep_6834_7597189861|हिक्मत बोहराले आफ्नो सङ्गीत कम्पनी राम्रोसँग सञ्चालन गरेका थिए|6834
wavs_converted/nep_6587_9532577851|भ्यालेरो इनर्जीले ऊर्जा क्षेत्रमा पुर्‍याएको योगदानलाई कसैले बिर्सनुहुँदैन|6587
wavs_converted/nep_2099_8669830734|अरू दिन खान्छन् एक दिन केही नखाई गुठियारहरूले व्रत बसेका परापूर्वकालीन प्रचलनको पालन गर्ने गरिन्छ|2099
wavs_converted/nep_3614_1694075973|एउटा वैचारिक चित्र दिन खोजेको पाउनुहुनेछ|3614
wavs_converted/nep_3614_9457887026|गोपाल वंशावलीमा किराँतहरूले महिषपालहरूलाई जिती नेपाल खाल्डोमा आफ्नो राज्य कायम गर्ने उल्लेख पाइन्छ|3614
wavs_converted/nep_3154_6714923454|लोवेज कम्पनीजले आफ्नो क्षेत्रका सबै विषयलाई समेटेर कार्य अघि बढाएको छ|3154
wavs_converted/nep_2139_8200513089|इटहरी उप महानगरपालिका सुनसरीमा पर्ने एउटा उप महानगरपालिका हो|2139
wavs_converted/nep_2099_4449358732|अन्नपूर्ण प्रथम यसै जिल्लाको उत्तरपश्चिम सिमानामा पर्छ मनमोहक कुमारी चुचुरा माछापुच्छ्रे हिमाल जिल्लाको मध्यभागमा पर्दछ|2099
wavs_converted/nep_0546_6902458143|जर्मनीको थुरिङियाको ग्रेइजको जिल्लामा रहेको नगर|0546
wavs_converted/nep_6834_5070348763|उत्तरपश्चिमी फ्रान्सको ब्रिटेनी को नदी|6834
wavs_converted/nep_3960_9589047460|डच सत्रौँ सताब्दी चित्रकार र इचर|3960
wavs_converted/nep_2099_5648258185|यो क्षेत्र पहिरो जाने भूकम्पको केन्द्र विन्दुको अत्यन्त प्रमुख मानिन्छ|2099
wavs_converted/nep_3614_2378925898|धेरै ठुलो जमिनको भाग|3614
wavs_converted/nep_2099_3420424836|यस्ता शब्दहरूको प्रयोगले अभिवक्तालाई लाग्दछ उसले जनाउन खोजेको अस्वीकृति भित्रैदेखि जानियो|2099
wavs_converted/nep_0546_5273088105|अस्ट्रिया इटाली जर्मनी बेलायत स्लोभेनिया आदि विभिन्न राष्ट्रहरूबाट पनि सहयोग प्राप्त हुने सिलसिला जारी रहेको छ|0546
wavs_converted/nep_3960_1194181963|त्रिचालिसौँ एफआइएस अल्पाइन स्कि विश्व कप मौसम|3960
wavs_converted/nep_9407_8029469037|यी सबै वर्ग मिलेर आधुनिक केरलका समाजको निर्माण भएको छ|9407
wavs_converted/nep_0546_6297249192|अमेरिकी फिलिम निर्देशक पटकथा लेखक निर्माता नृत्य निर्देशक र सम्पादक|0546
wavs_converted/nep_0883_6567311100|मायमी सहर आजभोलि निकै प्रख्यात हुन थालेको छ|0883
wavs_converted/nep_0546_7511966218|यो गाविस उत्तर दक्षिणतर्फ जोगमाई नदीसम्मा फैलिएको छ|0546
wavs_converted/nep_6834_3458812015|क्युबाको मातान्हास प्रान्तमा रहेको र सहर|6834
wavs_converted/nep_0546_7066975831|दिपेन्द्र बहादुर सिंहको जन्म सुदूरपश्चिम नेपालको बझाङ जिल्लामा भएको हो|0546
wavs_converted/nep_0546_2500635318|उहाँ वरिष्ठ कलाकार हरिप्रसाद रिमालकी श्रीमती हुनुहुन्छ|0546
wavs_converted/nep_5687_0623653098|नेपाल मेडिकल कलेज शिक्षण अस्पतालले नेपालको स्वास्थ क्षेत्रमा निकै राम्रो काम गर्दै आएको छ|5687
wavs_converted/nep_3960_5475188361|गण्डकी क्षेत्र मात्र नभएर यो एउटा संस्कृति पनि हो|3960
wavs_converted/nep_0546_4235434290|सिनेटर र रोमन साम्राज्यको इतिहासकार|0546
wavs_converted/nep_0546_7212931328|नेपाली आधुनिक गायक सुकमित गुरुङले गाउन सुरु गर्दा नेपाली पप विधा जन्मिएकै थिएन|0546
wavs_converted/nep_6329_8643778735|जर्मन अमेरिकी अभिनेत्री र गायक|6329
wavs_converted/nep_2099_8222318810|कालो तिल तिलबाट प्राप्त हुने बिउ तेल उत्पादनको लागि प्रयोग गरिन्छ|2099
wavs_converted/nep_5687_9553676573|बिमला कस्मेटिक एन्ड किराना पसलमा सौन्दर्य प्रशोधनका साधनहरूका साथै किराना सामग्रीहरू पाउन सकिन्छ|5687
wavs_converted/nep_6587_8915373320|कार्डिनल हेल्थ केन्द्रमा बिरामीको सधैँ भिड रहन्छ|6587
wavs_converted/nep_6329_3418441174|भारतको उत्तर प्रदेशमा रहेको सहर|6329
wavs_converted/nep_0546_1488676727|किचकवध भन्ने ठाउँ झापा जिल्लाको पृथ्वीनगर गाविसमा छ|0546
wavs_converted/nep_7957_2831159128|फ्रान्सको नाइभरमा रहेको समुदाय|7957
wavs_converted/nep_0258_0576399736|टेकबहादुर ऐरको जन्म सुदूरपश्चिम नेपालको डडेलधुरा जिल्लामा भएको हो|0258
wavs_converted/nep_6329_8797760503|डेनिस सामाजिक प्रजातन्त्रवादी राजनीतिज्ञ|6329
wavs_converted/nep_0883_0681743016|अबोव्यान आर्मेनियाको एउटा समुदाय हो|0883
wavs_converted/nep_7957_5435738711|पुरानो फ्रान्सेली कवि|7957
wavs_converted/nep_3960_3941850877|मास्कोमा रहेको तीव्र ढुवानी प्रणाली|3960
wavs_converted/nep_0546_5176171202|मोन्टेनेग्रोमा भएको यो खेलको सुरुमा नै रसियाका गोलकिपर इगोर एकिनफेभमाथि आक्रमण भएको थियो|0546
wavs_converted/nep_3614_9258380584|यहाँ बाट चोला श्रेणीको राम्रो दृश्य देखिन्छ|3614
wavs_converted/nep_0546_3719657199|प्रारम्भिक इटालियन रेनासाइन्स चित्रकार|0546
wavs_converted/nep_0546_5748448669|कालोटाउके हाँस नेपालमा पाइने एक प्रकारको चराको नाम हो|0546
wavs_converted/nep_6834_6910353378|सन् अठार सय चालिसमा न्युजिल्यान्ड सन् अठार सय उननसाट्ठीमा क्वीन्सल्यान्ड बन्यो|6834
wavs_converted/nep_0546_7094533040|परिमल स्नेही बझाङ चैनपुरमा जन्मिएका हुन्|0546
wavs_converted/nep_0546_3785618587|गौतम बुद्ध विमानस्थल नेपालको राजधानी काठमाडौँबाट दुई सय नब्बे किलोमिटर टाढा सिदार्थनगरमा रहेको विमानस्थल हो|0546
wavs_converted/nep_0546_3379641776|रुसी चित्रकार र ग्राफिक कलाकार|0546
wavs_converted/nep_0546_9929277968|हन्डुरासको काखमा रहेको कोट|0546
wavs_converted/nep_3997_3591080227|इस्टोनिया आधिकारिक नाम गणतन्त्र इस्टोनिया उत्तरी युरोपको बाल्टिक क्षेत्रमा पर्ने राष्ट्र हो|3997
wavs_converted/nep_6329_1561384045|मध्ययुगीन कवि एेतिहासिक घटना लेखक र पादरी लेखक|6329
wavs_converted/nep_3960_5689392743|फ्रान्सेली हवाई चालक|3960
wavs_converted/nep_0546_6730177303|रुसको भोलोग्डा ओब्लास्टमा रहेको सहर|0546
wavs_converted/nep_0546_3805346971|मध्ययुगीन गायक वा सङ्गितकार|0546
wavs_converted/nep_2099_5327754802|वैश्विक शान्ति सूचकाङ्क सर्वेक्षणमा आइसल्यान्ड पछि विश्वको दोस्रो शान्तिपूर्ण देश र संसारको सबै भन्दा कम भ्रष्ट देशमा सामेल छ|2099
wavs_converted/nep_0546_3468463359|सार्क क्षयरोग केन्द्र नेपालमा रहेका छ र यसले सार्क क्षेत्रकै क्षयरोगीहरूको उपचार गर्दछ|0546
wavs_converted/nep_0546_6714476998|जीवाणु एकबाट अर्कोमा सर्ने विस्तृत प्रक्रिया अठार सय अन्ठानब्बेमा स्थापित गरेको|0546
wavs_converted/nep_3960_4683668854|इरानको जैजान प्रान्तको अभर काउन्टीको जिल्लामा रहेको राजधानी|3960
wavs_converted/nep_0546_4710635421|चित्र पनेरुको जन्म सुदूरपश्चिम नेपालको डोटी जिल्लामा भएको हो|0546
wavs_converted/nep_6329_6447083608|स्वायत्त समुदाय र उत्तरी स्पेनमा रहेको प्रान्त|6329
wavs_converted/nep_0883_2369430056|उनले जर्मनी युगोस्लाभिया बेल्जीयम फ्रान्स र भारतमा पनि आफ्नो साङ्गीतिक कला प्रस्तुत गरेका थिए|0883
wavs_converted/nep_0546_6895873651|कमला खड्काको जन्म सुदूरपश्चिम नेपालको बझाङ जिल्लामा भएको हो|0546
wavs_converted/nep_7957_5688499953|उत्तर पश्चिमी क्षेत्रको राजधानी|7957
wavs_converted/nep_0546_9587230848|राष्ट्रपति दिमित्री मेद्भिदेभसँग वार्ता गर्न अगस्टमा उनी रेलमा गएका थिए|0546
wavs_converted/nep_6834_0276587531|सानैदेखि सङ्गीतमा रुचि राख्ने अधिकारीले सुरुमा हार्मोनियममा शिव शङ्करबाट तालिम लिएका थिए|6834
wavs_converted/nep_9407_2812946804|एक दिन व्रत बस्नु भनेको स्वास्थ्यका दृष्टिले पनि लाभदायक मानिन्छ|9407
wavs_converted/nep_6329_0880228066|स्विट्जरल्यान्डमा रहेको नगरपालिका|6329
wavs_converted/nep_6587_3335469989|नभेम्बर उन्नास सय अट्चालिस मा जनरल मोटर्स होल्डनस फिसरम्यानका|6587
wavs_converted/nep_0546_9970131737|अमेरिकी रक एन रोल अग्रगामी|0546
wavs_converted/nep_0546_8679094848|न्युरेनी ताल कास्की जिल्लाको लेखनाथ नगरपालिकामा अवस्थित ताल हो|0546
wavs_converted/nep_3960_1523746670|नरहरिलाई खोटाङ जिल्ला अस्पताल पदस्थापना गर्दा उनीहरूलाई केको समस्या|3960
wavs_converted/nep_7957_1388418121|फ्रान्सेली क्रान्ति पछि क्रान्तिकारी वार्स समयमा फ्रान्स को सेनाद्वारा विजय|7957
wavs_converted/nep_0546_2254855120|मोमो स्टार रेस्टुरेन्टमा पाइने मोमो अन्य ठाउँमा पाइनेभन्दा निकै फरक छ|0546
wavs_converted/nep_0546_1932438217|शीरमेमोरीयल अस्पतालमा देखा परेको समस्या यो भन्दा अघि कुनै पनि अस्पतालमा देखिएको थिएन|0546
wavs_converted/nep_0883_3323148122|यसका अतिरिक्त यहाँ तिस्‍ता नदीमा रोमान्चक खेल राफ्टिङको सुरुआत गरिएको छ|0883
wavs_converted/nep_2099_9266245157|अमरकोष लगाएतका धर्मग्रन्थहरूमा किराँतहरूलाई म्लेच्छ मानिएको|2099
wavs_converted/nep_7957_5716140709|नुआकाटा द्विपमा बोलिने अस्ट्रोनेसियाली भाषा|7957
wavs_converted/nep_6834_6501222973|मुक्त राम आचार्य नेपाली चलचित्र क्षेत्रका एक चर्चित नायक हुन्|6834
wavs_converted/nep_7957_3122821499|लोगारिदमिक एकाइ भौतिक मात्राको अनुपात व्यक्त|7957
wavs_converted/nep_6329_4653501568|केन्द्रीय एसियामा अवस्थित पर्वत श्रेणीको प्रणाली|6329
wavs_converted/nep_0546_3803170301|फ्रान्सेली चरण र प्रारम्भिक फिल्म अभिनेत्री|0546
wavs_converted/nep_6329_8652690304|रुसमा रहेको सहर कोमी गणतन्त्रको राजधानी|6329
wavs_converted/nep_3614_7790191733|काठमाडौँ बर्नहार्ड कलेजमा विज्ञानमानविकी तथा व्यवस्थापन विषयहरूमा पढाइ हुन्छ|3614
wavs_converted/nep_3960_1553558965|उत्तरी इटलीको भेनेटोको ट्रेभिसोमा रहेको भवन|3960
wavs_converted/nep_0546_5649057553|यो गाविस उत्तर दक्षिणतर्फ जोगमाई नदीसम्म फैलिएको छ|0546
wavs_converted/nep_0546_2918033281|खेल जसमा बल उच्च गोल पोस्टमा गोल गर्न पूर्ण टोली हुन्छन्|0546
wavs_converted/nep_2099_5032830850|पूर्वी जर्मनका एक कृषकले कुकुरजत्रा खरायो हाइब्रिड गरे|2099
wavs_converted/nep_2099_0972783303|कालीकण्ठे सारस नेपालमा पाइने एक प्रकारको चराको नाम हो|2099
wavs_converted/nep_3960_3398068149|स्याउले दिपायल सडकबाट स्याउले बजार हुँदै दिपायल पुग्न लगभग चार घन्टाको यात्रा गर्नुपर्छ|3960
wavs_converted/nep_0546_8512196296|पाँच सय तीसको पाटन खपिन्छेँ अभिलेखमा प्रमाणिक चर्चा पाइन्छ|0546
wavs_converted/nep_0546_5121682352|कालो अक्षर कमल दीक्षितद्वारा लेखिएको कृति हो|0546
wavs_converted/nep_2099_4208594844|किरण यादव त्रिभुवन विश्वविद्यालय पद्मकन्या क्याम्पसबाट अर्थशास्त्रमा स्नातक किरण यादव समानुपातिकतर्फ नेपाली काङ्ग्रेसका सभासद् हुनुहुन्छ|2099
wavs_converted/nep_3960_7639564036|उत्तर राइन वेस्टफेलिया जर्मनीमा रहेको सहर|3960
wavs_converted/nep_3614_5893764600|कालोबंगा एक सानो नगर थियो|3614
wavs_converted/nep_3960_1248006474|जर्मन लेखक कलाकार र राजनेता|3960
wavs_converted/nep_0258_3178538388|बिमला बुढाको जन्म सुदूरपश्चिम नेपालको बाजुरा जिल्लामा भएको हो|0258
wavs_converted/nep_3614_2438159929|यसको लागि पनि धेरै विदेशी पर्यटकहरू केरल आउँछन्|3614
wavs_converted/nep_6587_9726549399|एटी एन्ड टी दोश्रो ठुलो मोबाइल फोनको प्रदायक हो भने टेलिफोनको सबैभन्दा ठुलो प्रदायक हो|6587
wavs_converted/nep_6329_7372038748|अमेरिकी हास्य अभिनेता अभिनेता र कलाकार|6329
wavs_converted/nep_7957_1988178635|सार्वजनिक परिवहन प्रदान गर्न डुङाको प्रयोग|7957
wavs_converted/nep_0546_9624031563|राजेशपायल राई उदय सोताङ सङ्गीता राना रिमा गुरुङ होडा स्वरूपराज आचार्य अन्जु पन्त तथा दीपक लिम्बु सबै राम्रा गायक हुन्|0546
wavs_converted/nep_9407_2488033066|साहित्य र कलाका विकासमा तिनको योगदान महत्त्वपूर्ण छ|9407
wavs_converted/nep_3154_8487097552|ह्याल्लीबर्टन कम्पनीले पनि नेपाललाई निकै मद्दत गरेको छ|3154
wavs_converted/nep_0546_7528731180|कागजातहरू जनाउने र त्यसमा कार्य गर्ने परिपाटी|0546
wavs_converted/nep_2099_6718283522|कालो मृत्युको सबभन्दा प्रबल व्याख्या प्लेग मानिन्छ कारण जीवाणु हो|2099
wavs_converted/nep_0546_2598767507|पूर्वोत्तर पोल्यान्ड र रुसमा रहेको नदी|0546
wavs_converted/nep_7957_8964412285|उज्बेकिस्तानको बुखरा प्रान्तमा रहेको सहर|7957
wavs_converted/nep_3614_4405853214|चीनको जेजियाङ प्रान्तमा रहेको राजधानी|3614
wavs_converted/nep_3614_7407832650|मध्यवर्ती पहाड डाँडाहरू जिल्लाको पाँचसय मिटरदेखि तल भिरालो पाखा होचा डाँडाहरू यस क्षेत्रमा पर्दछन्|3614
wavs_converted/nep_3960_4363545260|भेनिसको हाबेरडासेर्सको मार्गमा रहेको पुल|3960
wavs_converted/nep_2099_9758916255|कालीकण्ठे घाँसेफिस्टो नेपालमा पाइने एक प्रकारको चराको नाम हो|2099
wavs_converted/nep_6329_2714448486|फ्रान्सेली गणतन्त्रको एक्काइसौँ राष्ट्रपति|6329
wavs_converted/nep_3960_9691115202|जर्मनीको बाडेन व्युर्टेबर्गमा रहेको सहर|3960
wavs_converted/nep_3997_2795956809|अब उनी प्रसादी अकाडेमी जावलाखेलमा विज्ञान विषय लिएर पढ्ने छिन्|3997
wavs_converted/nep_3960_5797839797|जिब्रो रेस्टो र बारमा पाइने खाना अन्य स्थानको भन्दा मिठो छ|3960
wavs_converted/nep_3960_6022396988|शरीर लागि पोषण सहायता प्रदान गर्न खपत गरिने कुनै पनि पदार्थ|3960
wavs_converted/nep_6329_0280026730|दक्षिण अमेरिकाको पश्चिमी पक्षसँग पर्वत श्रेणी चलिरहेको|6329
wavs_converted/nep_0258_9678022366|नवीन भट्टराई नेपाली पप गायनमा ख्याति कमाएका गायक हुन्|0258
wavs_converted/nep_0546_3844213957|अरबी ऐतिहासिक र पुरातात्विक सहर|0546
wavs_converted/nep_6834_1529067656|नायिका रेजिना उप्रेतीसँग विवाह बन्धनमा बाँधिएकै भोलि पल्ट उनका पति सुरज पोखरेल लन्डन उडेका छन्|6834
wavs_converted/nep_0546_0388611826|कम्प्युटर लागि इलेक्ट्रोनिक दृश्य प्रदर्शन|0546
wavs_converted/nep_2139_5134194887|वाइटुक यस क्षेत्रको एउटा नयाँ कम्पनी हो|2139
wavs_converted/nep_3960_9299036721|डायरीको विनासको सिकार र लेखकको|3960
wavs_converted/nep_3614_1945893527|पोप अठार सय उनान्तीस देखि तीस सम्म|3614
wavs_converted/nep_0546_0657727170|सुदूरपश्चिम नेपालको बझाङ जिल्लामा जन्मेका हेमन्त रोकायाका गीतहरू लोकप्रिय छन्|0546
wavs_converted/nep_2099_3928220943|तपाईँको मान्यतालाई नपर्खेको तपाईँको मान्यताको आशा नराखीकन सुरु हुन्छ|2099
wavs_converted/nep_0546_8216444997|पूर्वपश्चिम राजमार्ग दक्षिणतर्फ धनगढी नगरपालिका पर्दछ|0546
wavs_converted/nep_9407_8654587697|मलयालमको साहित्य मौखिक रूपमा शताब्दीयौँ पुरानो साहित्य हो|9407
